"","e11.sample1","e11.sample2","e11.sample3","e11.sample4","e11.sample5","e12.sample1","e12.sample2","e12.sample3","e12.sample4","e12.sample5","e12.sample6","e12.sample7","e13.sample1","e13.sample2","e13.sample3","e13.sample4","e13.sample5","e13.sample6","e13.sample7","e14.sample1","e14.sample2","e14.sample3","e14.sample4","Family"
"Nr2f1",0.900202605345969,0.961617514633466,1,0.766769198705107,0.813888035184742,0.715404380547943,0.756812195335832,0.775588792973673,0.674227213285418,0.347470998248124,0.250799954930882,0.205991254098086,0.178022404459608,0.17212317742387,0.17625415179128,0.424656106642146,0.423704518737062,0.30975916970892,0.483279001137827,0.246168121818774,0.340024327165205,0.0181266818788702,0,"RXR-like"
"Nr2f2",0.883219952082652,0.984968829490667,1,0.887648337397763,0.811163200101419,0.721955918738792,0.662193303681722,0.62171621957618,0.481289192843518,0.538655632942086,0.574481462160615,0.47550721176142,0.251785490962054,0.153202966126374,0.30603071388519,0.366801388163156,0.467219514947556,0.358598799650215,0.498887747391628,0.270677190606952,0.229792428235432,0.0659874857304436,0,"RXR-like"
"Eomes",0.924316784329903,0.886948731972339,0.84011976432588,0.673866545647221,0.760637601436618,1,0.83410658339173,0.748876828432431,0.634343713877966,0.57707639547187,0.686778183290972,0.667248885998989,0.25401405812899,0,0.14842347550559,0.099616679055747,0.318049314214538,0.221212378028624,0.639793487191855,0.0131053730158255,0.203054818479473,0.487021083376986,0.627002103738176,"T-box"
"Tbx5",0.833057499960916,0.99413492589695,1,0.938163383519415,0.993306916548145,0.557432189489398,0.501599040488676,0.534928687215713,0.292039295283256,0.365992474247066,0.39257273683779,0.339275752002421,0.204492050191695,0.0755643895679409,0.155442478197106,0.122240460110608,0.324719308605113,0.21087428584649,0.277872293983846,0.0741373313904515,0.0652167060568477,0,0.147137249094506,"T-box"
"Hic2",0.755676265948003,1,0.980061338148362,0.947021877482846,0.882992845023011,0.357456083038401,0.321925607992996,0.356959657942223,0.274485393795779,0.173973270107774,0.163443491793525,0.173138012143654,0.135000246432419,0.148798860311852,0.0472693496853701,0.220708990959074,0.13055256287219,0.08651680933884,0.306879556528951,0.0932937942095815,0.179322537016885,0.0672049554679666,0,"ZBTB"
"Zbtb12",0.83666561570316,1,0.999098195379401,0.957122556462171,0.952982046952873,0.444375779941825,0.447223743062118,0.38977474338136,0.431240706315971,0.364152832492524,0.380354020099862,0.301588186068197,0.192688704177153,0.191959428411068,0.218576902595869,0.217535595923524,0.175521615014031,0.207177850766589,0.357957988544928,0.117997886974683,0.176184409360932,0,0.0865318922023348,"ZBTB"
"Zbtb16",0.747160606210203,1,0.999918857293756,0.986141612981294,0.963908143313688,0.378814813659769,0.164309504499945,0.364167791801316,0.337589059080881,0,0.0441934842405038,0.135476072028601,0.198395020135376,0.171736592153863,0.269507435482764,0.240336470407088,0.195103233885828,0.117074229820032,0.391891101134985,0.238825651833721,0.431900923545612,0.31215059654213,0.334221273463474,"ZBTB"
"Zbtb26",0.852280242383957,1,0.988814001108715,0.861079791157408,0.936053796828829,0.454489307303907,0.350060880428713,0.390499781777667,0.21231068464123,0.367732747691605,0.392530809139454,0.368505492968123,0.267690173059107,0.344970713627477,0.22512782064494,0.244786702776741,0.199237206455278,0.0671006383369831,0.157904126855283,0,0.147387233470491,0.170844187593287,0.185364772070194,"ZBTB"
"Zbtb39",0.74599174556964,1,0.992401242338038,0.902509697603787,0.94317243812429,0.349481156841556,0.33274788959412,0.402286364532818,0.357493818574992,0.315712384398788,0.334869294716974,0.261417254734269,0.179293605348704,0.0984200760381448,0.201100985062592,0.219499018977484,0.162774878955464,0.134321411988372,0.321127947216779,0,0.0889871683575219,0.0314798956551715,0.135709069377867,"ZBTB"
"5730507C01Rik",0.960144977477621,1,0.947834243948912,0.849498333868123,0.913738806601745,0.335925167094157,0.38557876089574,0.365882730499114,0.331058704620755,0.316901248248715,0.268800288491367,0.246091930565178,0.145620510927245,0.386010075440436,0.227236697814971,0.211537549901506,0.279534398119871,0.101027569939128,0.289370151791647,0.132760063643816,0,0.0536084965832123,0.0989404754154307,"zf-C2H2"
"Bcl11a",0.843044246830548,1,0.980543291412459,0.907242762886959,0.934985573211802,0.669097366277102,0.578591408177779,0.539447086527676,0.358132069016768,0.458412807005195,0.431240472111734,0.408389928419128,0.371752345199324,0.236446882441525,0.340580859429034,0.278813254230701,0.384225928751851,0.275126453902063,0.281496194911199,0.0287943177194118,0,0.312909444670069,0.317846870011018,"zf-C2H2"
"Gm20939",0.843100771051566,1,0.955873047499036,0.87007790234245,0.852693734672078,0.480797897100614,0.474267049995083,0.523308355424136,0.40330593792055,0.406796994690019,0.488136585026332,0.522923590615895,0.284911862120236,0.398106352418251,0.369112542740558,0.515563970721406,0.494100228395193,0.30400779578024,0.270850252508219,0,0.247676911201691,0.30129129375393,0.0675567422182007,"zf-C2H2"
"Gm5141",0.823840666759903,1,0.987257886310892,0.908445611053906,0.935882999527132,0.645925217113037,0.573363262874882,0.427235186224023,0.347732474198295,0.479036729700983,0.441755239438755,0.547234655733947,0.383561192120379,0.473589541907437,0.460634815172347,0.374321193121682,0.509793525044509,0.201185144821066,0.177758074522584,0,0.159648117883167,0.422974674619068,0.311335387746298,"zf-C2H2"
"Mecom",0.852287436653376,1,0.985298083568498,0.974382231667673,0.98578133915556,0.696358857261547,0.597205079268294,0.581070890281398,0.562119830988902,0.459001779650365,0.573363645787023,0.543117970719572,0.284394243606198,0.193495719167828,0.389712100566205,0.294104357427913,0.357590581646997,0.281095722101848,0.452651299640859,0.0777133257924231,0,0.132781141829735,0.253352460223488,"zf-C2H2"
"Prdm16",0.793279243268548,1,0.990058046352279,0.922348927869724,0.93487478777331,0.688199610772074,0.58171571599687,0.647707470038418,0.577088182111536,0.479286151019964,0.666150833728922,0.56831141382398,0.324509188008837,0.243649474665144,0.372609716656252,0.29698413233372,0.384125162941432,0.292793970863184,0.48970023535266,0.0752812238947929,0,0.202712309917698,0.337695073554375,"zf-C2H2"
"Sall1",0.824716421165122,0.945120998347643,0.933151576191688,1,0.959927896136389,0.545983715974325,0.429280467600837,0.450427773009892,0.372920511272491,0.489980953780869,0.464048497015839,0.423656784971856,0.375963311326123,0.335038752802006,0.40297189433481,0.289137214019412,0.329896813749043,0.291119503351351,0.202700610605034,0.0955517769807609,0,0.269191385295761,0.395094675667465,"zf-C2H2"
"Sall3",0.869673233568051,0.974021756534861,0.985112603339682,1,0.979639784182057,0.509051232819097,0.455325346064977,0.510618997558993,0.368215957145502,0.257411212145403,0.289060240403935,0.22498003719841,0.075918966327513,0.0173454722671644,0.209998583512431,0.0741051638506705,0.159028223496258,0.0563429497320891,0.31065715841339,0.0223021435672908,0,0.0222506556789164,0.107633810006871,"zf-C2H2"
"Sall4",0.863198768167703,0.961352375042498,0.961426815143973,1,0.942366196390041,0.434201205495409,0.380244344643338,0.302065937705777,0.421517846615549,0.184445955293006,0.186373959921069,0.125421281164807,0.209377042843744,0.244077926067644,0.303170635114412,0.162217852043904,0.210788412432612,0.142110607516522,0.259594535040413,0,0.0609637991272649,0.236829923975154,0.165757511557738,"zf-C2H2"
"Sp4",0.798871586053018,1,0.989558647322467,0.889570885989571,0.965003213245121,0.601854787823393,0.517307844830029,0.433223514340599,0.352017278430173,0.380024626477054,0.497232852994609,0.507269268080338,0.213610721618892,0.225997980431008,0.260408412940735,0.286662745703801,0.287964349093559,0.183052581436109,0.251193934503238,0,0.0697286574773159,0.254911173064856,0.209292706791573,"zf-C2H2"
"Sp6",0.365419571048225,0.85832976453167,0.785490749376678,1,0.979170949654842,0.246437598688293,0.303142929930701,0.354150484258147,0.153015680803722,0.36346251756371,0.321561350220704,0.351586495295731,0,0.112119218482877,0.161771051790538,0.193863147660749,0.145174101943778,0.446244213999112,0.602442528155544,0.00524975955548329,0.0275762625948278,0.650301418462598,0.582985452403524,"zf-C2H2"
"Sp8",0.466576837490233,0.820615291890733,0.791179515654794,0.948740832855912,1,0.304532358451755,0.230542735412251,0.199964597902222,0.125649747150459,0.507174359891158,0.394227285879299,0.404058966241278,0.169534088679115,0.122441423009742,0.334024724145481,0.0966833455767798,0.122381276901009,0.0708049801426655,0.10402230636158,0,0.0262111437688807,0.288364562637609,0.463353441220139,"zf-C2H2"
"Yy2",0.798011837018566,1,0.957895516085384,0.88882710555357,0.913322535555586,0.553591130065149,0.488183513391159,0.24490276696336,0.209144537786506,0.190342804588482,0.445715492757984,0.355268540827775,0.235803818000576,0.381333221755322,0.298475475850888,0.372217771354349,0.330643221716003,0.107572828874518,0.227650994726805,0,0.205277964749227,0.211312133823731,0.124056996385385,"zf-C2H2"
"Zfp101",0.899924840770854,0.972502452096719,1,0.945868502351956,0.902694118650804,0.486379622068349,0.424108473607531,0.419245004166687,0.230622748650546,0.352509799858036,0.524953998388596,0.443923063610772,0.324158913733724,0.385096707917799,0.365543499210743,0.35189182811833,0.534399550783327,0.158012168139908,0.0696501685696267,0,0.0795084046223593,0.256496617685878,0.298511636401364,"zf-C2H2"
"Zfp113",0.821291077036628,1,0.953410376314647,0.918091224211492,0.945007420488008,0.304634474213883,0.277151368503358,0.250638428898554,0.340542633962356,0.215241348463216,0.228420976563294,0.223454229369062,0.0651385732126444,0.137185556886786,0.161690948870018,0.226151630643981,0.172518712014697,0,0.276305214252859,0.0636781058935155,0.138860387191087,0.0155325739237615,0.0741155235158759,"zf-C2H2"
"Zfp184",0.908636261702765,1,0.969196565908834,0.963599023123242,0.920596290879682,0.559640667509703,0.582191403346487,0.608783726347178,0.555135423993869,0.367704662297266,0.470473687189526,0.31266476614918,0.252552417936764,0.274475831463372,0.328780977486457,0.373132686171818,0.371518323846197,0.315099614207628,0.475504748047529,0.219991202469126,0.239877129578172,0,0.119489377944074,"zf-C2H2"
"Zfp2",0.805973252958885,1,0.930963162705,0.924611847240222,0.902127746699851,0.421128581001631,0.444524236269234,0.341548121460495,0.301914293050621,0.268976337535739,0.327519039525604,0.291478429274928,0.18151706232474,0.23897897307976,0.217289240653984,0.236804482037537,0.267654422696611,0,0.236098447105651,0.116186948341492,0.221553240770991,0.0336607121250496,0.0691720803448761,"zf-C2H2"
"Zfp219",0.796259059489227,0.964101326772709,1,0.97632024402772,0.918701523391557,0.355321660298235,0.347067529300204,0.495369025964216,0.489503241067129,0.33578069795324,0.317817776110115,0.17423497979812,0.118397841907654,0.140405452515103,0.188419022312438,0.173694953957912,0.264256738749797,0.107099342127595,0.374582262554395,0.00608562620431742,0.10300779430842,0,0.193663744363238,"zf-C2H2"
"Zfp41",0.769798128632996,1,0.985013891635667,0.947320472393195,0.889164267156853,0.350536673495296,0.325597284472861,0.436477106732373,0.369717122320797,0.315648048692581,0.280872103225595,0.20960629226833,0.193492314948764,0.124209167512765,0.210852237045661,0.227365893266228,0.20781636897118,0.238194575049235,0.253145259082828,0.162998560775969,0.104848601793038,0,0.0470533832070182,"zf-C2H2"
"Zfp459",0.532454085959233,1,0.873067697410124,0.827700858344598,0.519425828662816,0.35383775746057,0.335486798204421,0.340743210626268,0.121508312711028,0.288356798229294,0.208223849424769,0.193966915472095,0.0342365568514157,0.124372130804165,0,0.279365767145276,0.11936268750878,0.243480248878435,0.369280960410533,0.0647908663956972,0.103222634125283,0.171267355749604,0.283936476074836,"zf-C2H2"
"Zfp473",0.734320910520042,0.868161579342635,0.903437113700896,0.832624281198139,1,0.127615402106632,0.149287293775822,0.0804018497391378,0.267641442283645,0.231865560495732,0.250234571853396,0.173476739723453,0.0788411937039161,0.0246949629257374,0.146851403053517,0.0839122389618644,0.141597374062232,0.0397346802652449,0.462348292853707,0.120663706288385,0.219929099127304,0,0.112917954903321,"zf-C2H2"
"Zfp599",0.857599227370863,1,0.932947969158373,0.891791635639637,0.907430766974577,0.490819298977441,0.514413388600188,0.448081135896032,0.4278629842002,0.413743223600078,0.477776811631577,0.382054398243361,0.187575482678138,0.287167742658582,0.410937752099227,0.249356750629545,0.346808296912731,0.168221341985582,0.377558121817175,0.0448546874153108,0,0.12368758454564,0.191719639678554,"zf-C2H2"
"Zfp647",0.728138645985018,0.980690227875988,1,0.9007554453061,0.794403473903437,0.382936125157712,0.31472095118334,0.405496083878818,0.382950887514839,0.257502805886783,0.325186896762772,0.203402263693257,0.154126590726762,0.122226096306185,0.313268166999317,0.220735762574014,0.344371869405773,0.180863715913672,0.386708867328445,0.120887360188316,0.151345119571438,0,0.041868770979991,"zf-C2H2"
"Zfp663",0.973380339932105,1,0.939345479113819,0.898306549231501,0.858555144899903,0.645624572337754,0.725053127281972,0.675032985801789,0.581841875190668,0.295835946461914,0.18821368815885,0.191585646670481,0.148805593237252,0.15676700247135,0.148186624792594,0.40443738004213,0.399384150568516,0.193502516628017,0.418597979278314,0.13888394925872,0.0206485801700357,0,0.04877252671954,"zf-C2H2"
"Zfp664",0.737973608159679,1,0.975110885103095,0.923012499061351,0.932445936513848,0.354368186232671,0.339155021974721,0.304500019194061,0.281923482103155,0.329179139190566,0.297704130741044,0.27761820917692,0.193446303957661,0.137391294704664,0.15268163265947,0.119616969162588,0.189722335442363,0.122304996635048,0.18968313120232,0,0.0381050531162766,0.00508580015641549,0.0311942290702461,"zf-C2H2"
"Zfp808",0.832759463950903,0.985260160041323,1,0.906959168546751,0.923179622718758,0.65857207770878,0.625363417474608,0.484822842877195,0.302165827904047,0.468964726212117,0.381455576116478,0.550275438471994,0.314639905073547,0.475199666167775,0.447400887477657,0.47092199378531,0.582888255850797,0.140456512187973,0.199369668517083,0,0.275353491939695,0.363268242831671,0.224676216535715,"zf-C2H2"
"Zfp850",0.849933913840208,0.999214825996276,0.961844237698499,0.868507204759027,1,0.383706489653175,0.430950757219102,0.439778189766412,0.339831666875071,0.289842977399916,0.303609599512468,0.348024186925558,0.204646319195036,0.338882369777852,0.275823667149748,0.294913969810049,0.228408326595531,0.170650675012897,0.27692157925801,0.0470721562716858,0.235886655787221,0.202560244415179,0,"zf-C2H2"
"Zfp934",0.800323478436609,0.959581023546805,0.977290097186823,0.797316881228243,1,0.653425253756508,0.653738099736948,0.519536554519028,0.176992518394777,0.417560850215,0.475181987320628,0.479622055674023,0.312263100753489,0.377918408789231,0.316730445370205,0.372849384831414,0.508245776348199,0.109527057583457,0,0.0800424426782936,0.201166816080799,0.376704156422004,0.0660500391101997,"zf-C2H2"
"Zfp941",0.788458092517219,0.941385792294417,1,0.866696795134384,0.915773454248172,0.711324110290746,0.656611714360549,0.691430488701685,0.514738923377633,0.364125901295012,0.544202559442527,0.487164792692449,0.12653159656505,0.20961045725444,0.199674036497196,0.237920130136611,0.348509324555346,0.28552147806406,0.526165503311745,0.0648187358311756,0.101834948436478,0.18025638458825,0,"zf-C2H2"
"Zfp946",0.876689774328909,1,0.966712502688963,0.916776840401311,0.963570154279633,0.576135610022011,0.498247731368599,0.464209051016497,0.294625628232603,0.424589577056689,0.43994085293797,0.451847731025294,0.341215161788399,0.471108967014589,0.370350685438533,0.409669791934263,0.460643600442291,0.207908638309943,0.102653438551904,0,0.222303488239138,0.28878435823543,0.166158449392474,"zf-C2H2"
"Zic2",0.887259621418671,0.992796579991772,0.982636170127602,1,0.982623327913203,0.600953021609014,0.487374629079224,0.488521555479829,0.501094834594613,0.332275494455578,0.35977842675683,0.342651052366921,0.233927214617225,0.226660262072836,0.314710976470786,0.126753912935818,0.188071639629513,0.0821388627620872,0.286729520322079,0.019021090657152,0,0.133080323540087,0.258062537497651,"zf-C2H2"
"Zic3",0.724790012204133,0.916955184720809,0.925330685401177,0.910935398149729,1,0.40463946972798,0.328410738316156,0.268928295737857,0.23225351905858,0.26519415712965,0.160617891051759,0.265531827629949,0.308027513514201,0.302028497408264,0.22908212307201,0.247253024910976,0.289454345137905,0.259298814693819,0,0.0944910853144804,0.11641576042013,0.262437217022498,0.174226531732384,"zf-C2H2"
"Zic5",0.885308747908229,0.957311590188933,0.970710976781156,1,0.938012486912447,0.541471532350444,0.539016754631007,0.488097593461222,0.549455661080245,0.383218143583553,0.422415571214017,0.341984110198339,0.338741789496666,0.340009951547849,0.322529720827369,0.181556207424556,0.250766145210298,0.203392438252392,0.349031308633575,0.217694006617093,0,0.242484443432629,0.391352540214988,"zf-C2H2"
"Zik1",0.867478164248745,1,0.959372296398868,0.941151688469119,0.965273194904453,0.532575470834769,0.484934190889575,0.474964495726861,0.402623169791828,0.304300314597606,0.390324417169487,0.346258406856351,0.177575398506941,0.225657309438976,0.225280056511321,0.180468943821471,0.227094432035054,0.167466137026079,0.322811597571877,0.044654247194419,0.164480816190095,0,0.0584773690457175,"zf-C2H2"
